,kasus,label
23,"['jakarta', 'artis', 'gisella', 'anastasia', 'tyas', 'mirasih', 'penuh', 'panggil', 'periksa', 'saksi', 'carding', 'konfirmasi', 'tim', 'kuasa', 'hukum', 'toddy', 'lagabuana', 'hubung', 'jumat', 'toddy', 'damping', 'klien', 'iya', 'jalan', 'panggil', 'damping', 'toddy', 'toddy', 'klien', 'jalan', 'panggil', 'kooperatif', 'tyas', 'ganggu', 'kerja', 'lantar', 'oh', 'iya', 'pasti', 'kooperatif', 'sahut', 'kerja', 'tyas', 'ganggu', 'warga', 'negara', 'panggil', 'ya', 'toddy', 'tyas', 'alas', 'nama', 'seret', 'carding', 'oh', 'tyas', 'nggak', 'seret', 'dengerin', 'nih', 'periksa', 'gimana', 'udah', 'periksa', 'deh', 'dijelasin', 'toddy', 'gisel', 'tyas', 'seret', 'duga', 'bobol', 'kartu', 'kredit', 'promo', 'tiket', 'pesawat', 'seret', 'nama', 'boy', 'william', 'awkarin', 'jessica', 'iskandar', 'ruth', 'stefanie', 'tangan', 'polda', 'jawa', 'timur', 'sebut', 'deret', 'artis', 'jadi', 'sangka', 'penuh', 'unsur', 'pidana']",carding
24,"['surabaya', 'enam', 'artis', 'panggil', 'saksi', 'bobol', 'kartu', 'kredit', 'carding', 'hadir', 'polda', 'jatim', 'kirim', 'panggil', 'direskrimsus', 'polda', 'jatim', 'kombes', 'gidion', 'arif', 'setyawan', 'papar', 'enam', 'artis', 'gisella', 'anastasia', 'tyas', 'mirasih', 'boy', 'william', 'jessica', 'iskandar', 'awkarin', 'ruth', 'stefani', 'layang', 'panggil', 'tyas', 'mirasih', 'gisel', 'boy', 'william', 'jessica', 'iskandar', 'awkarin', 'ruth', 'stefani', 'gidion', 'mapolda', 'jatim', 'jalan', 'ahmad', 'yani', 'surabaya', 'senin', 'gidion', 'sebut', 'gisel', 'tyas', 'mirasih', 'konfirmasi', 'hadir', 'jumat', 'milik', 'sibuk', 'syuting', 'jakarta', 'hadir', 'tyas', 'gisel', 'jumat', 'imbuh', 'sarah', 'gibson', 'gidion', 'kirim', 'surat', 'panggil', 'akun', 'instagram', 'tawar', 'promo', 'tiket', 'pesawat', 'hotel', 'tiket', 'tiket', 'dapat', 'beli', 'bobol', 'kartu', 'kredit', 'orang', 'akun', 'gandeng', 'artis', 'promosi', 'akun']",carding
25,"['jakarta', 'subdit', 'cyber', 'crime', 'ditreskrimsus', 'polda', 'metro', 'jaya', 'bongkar', 'praktek', 'jual', 'beli', 'data', 'nasabah', 'via', 'internet', 'libat', 'marketing', 'outsourcing', 'kartu', 'kredit', 'laku', 'bobol', 'ribu', 'nasabah', 'kartu', 'kredit', 'inti', 'sangkut', 'tangkap', 'beli', 'data', 'internet', 'palsu', 'ktp', 'ktp', 'rubah', 'data', 'kartu', 'kredit', 'korban', 'jebol', 'kabid', 'humas', 'polda', 'metro', 'jaya', 'kombes', 'awi', 'setiyono', 'wartawan', 'mapolda', 'metro', 'jaya', 'jl', 'jend', 'gatot', 'subroto', 'jakarta', 'rabu', 'awi', 'nasabah', 'korban', 'jual', 'data', 'capai', 'ribu', 'korban', 'capai', 'an', 'data', 'tambah', 'pria', 'tetap', 'sangka', 'gs', 'peran', 'ktp', 'palsu', 'tarik', 'uang', 'akun', 'forex', 'judi', 'online', 'daftar', 'deposit', 'transfer', 'webstore', 'payment', 'a', 'ah', 'cari', 'kartu', 'kredit', 'jual', 'tampung', 'hasil', 'jual', 'kartu', 'kredit', 'gs', 'pss', 'laku', 'ktp', 'palsu', 'urus', 'ubah', 'sim', 'card', 'provider', 'direktur', 'reskrimsus', 'polda', 'metro', 'jaya', 'kombes', 'fadil', 'imran', 'ungkap', 'sindikat', 'libat', 'orang', 'marketing', 'outsourcing', 'kartu', 'kredit', 'inisial', 'a', 'ah', 'krusial', 'kerja', 'lepas', 'outsourcing', 'bank', 'libat', 'tugas', 'customer', 'guna', 'kartu', 'kredit', 'data', 'bekerjasama', 'ktp', 'palsu', 'gerai', 'ganti', 'sim', 'card', 'fadil', 'sim', 'card', 'laku', 'kartu', 'kredit', 'korban', 'e', 'banking', 'bobol', 'dana', 'korban', 'data', 'transaksi', 'kartu', 'kredit', 'palsu', 'aku', 'jahat', 'imbuh', 'fadil', 'sangka', 'polisi', 'sita', 'barang', 'bukti', 'puluh', 'kartu', 'atm', 'flashdisk', 'laptop', 'ktp', 'palsu', 'bas', 'unit', 'handphone', 'sangka', 'jerat', 'pasal', 'kuhp', 'pasal', 'uu', 'ri', 'no', 'cuci', 'uang']",carding
26,"['surabaya', 'polisi', 'temu', 'fakta', 'kait', 'bobol', 'hacker', 'kartu', 'kredit', 'milik', 'warga', 'negara', 'asing', 'wna', 'salah', 'satu', 'polisi', 'dapat', 'hubung', 'bobol', 'usaha', 'negeri', 'kapolda', 'jatim', 'irjen', 'luk', 'hermawan', 'jahat', 'cyber', 'hubung', 'wna', 'bobol', 'kartu', 'kredit', 'wna', 'polisi', 'temu', 'komunikasi', 'hacker', 'wna', 'tutup', 'dasar', 'komunikasi', 'transaksi', 'komunikasi', 'negeri', 'amerika', 'eropa', 'koordinasi', 'konsul', 'duta', 'usaha', 'usaha', 'usaha', 'papar', 'luk', 'mapolda', 'jatim', 'jalan', 'ahmad', 'yani', 'surabaya', 'jumat', 'hubung', 'bobol', 'kartu', 'kredit', 'usaha', 'luk', 'enggan', 'sebut', 'dalam', 'libat', 'usaha', 'hubung', 'komunikasi', 'cerita', 'imbuh', 'luk', 'direskrimsus', 'polda', 'jatim', 'kombes', 'gidion', 'arif', 'setyawan', 'sangka', 'tindak', 'pidana', 'cuci', 'uang', 'tppu', 'terang', 'nr', 'novi', 'rosalina', 'terima', 'alir', 'dana', 'rp', 'miliar', 'kembang', 'tppu', 'sangka', 'gidion', 'sebut', 'uang', 'rp', 'miliar', 'hasil', 'belanja', 'online', 'hacker', 'kartu', 'kredit', 'wna', 'barang', 'barang', 'belanja', 'online', 'jual', 'kumpul', 'uang', 'rp', 'miliar', 'transaksi', 'sisa', 'kemarin', 'kartu', 'kredit', 'orang', 'produk', 'jual', 'produk', 'hasil', 'total', 'rp', 'miliar', 'sekian', 'tambah', 'laku', 'kena', 'tppu', 'gidion', 'gidion', 'tangkap', 'hacker', 'upaya', 'cair', 'cuci', 'uang', 'salah', 'satu', 'rekening', 'milik', 'novi', 'rosalina', 'tindak', 'sangkut', 'usaha', 'sembunyi', 'tarik', 'rp', 'juta', 'rekening', 'nr', 'si', 'h', 'aman', 'rekening', 'nr', 'rekening', 'rekening', 'tampung', 'pungkas', 'gidion', 'polisi', 'tangkap', 'hacker', 'bobol', 'kartu', 'kredit', 'milik', 'warga', 'negara', 'asing', 'wna', 'amerika', 'eropa', 'bulan', 'sindikat', 'kantong', 'untung', 'us', 'tara', 'rp', 'juta', 'tahun', 'capai', 'rp', 'miliar', 'tangkap', 'toko', 'balongsari', 'tama', 'tandes', 'surabaya', 'polisi', 'sebut', 'laku', 'aksi', 'tangkap', 'polisi', 'aman', 'barang', 'bukti', 'komputer', 'handphone', 'puluh', 'rekening', 'bank']",carding
27,"['surabaya', 'bobol', 'kartu', 'kredit', 'milik', 'wna', 'hacker', 'surabaya', 'gulir', 'kali', 'polisi', 'temu', 'alir', 'dana', 'rp', 'miliar', 'rekening', 'milik', 'nr', 'novi', 'rosalina', 'karyawan', 'kasih', 'salah', 'hacker', 'kapolda', 'jatim', 'irjen', 'luk', 'hermawan', 'alir', 'dana', 'hasil', 'kembang', 'sidi', 'digital', 'forensik', 'telusur', 'uang', 'berita', 'acara', 'periksa', 'transaksi', 'alir', 'dana', 'telusur', 'dapat', 'saudara', 'nr', 'periksa', 'luk', 'rilis', 'mapolda', 'jatim', 'jalan', 'ahmad', 'yani', 'surabaya', 'jumat', 'alir', 'dana', 'rekening', 'saudara', 'nr', 'karyawan', 'pacar', 'si', 'hk', 'manajemen', 'uang', 'imbuh', 'luk', 'luk', 'sita', 'uang', 'upaya', 'jahat', 'tindak', 'pidana', 'cuci', 'uang', 'tppu', 'luk', 'kembang', 'bank', 'tarik', 'tarik', 'bagi', 'koordinasi', 'rp', 'miliar', 'rp', 'miliar', 'sita', 'kembang', 'imbuh', 'luk', 'sebut', 'laku', 'hasil', 'jahat', 'cyber', 'beli', 'mobil', 'mewah', 'sita', 'mobil', 'mobil', 'hasil', 'jahat', 'beli', 'mobil', 'kembang', 'laku', 'laku', 'dalam', 'tutup', 'luk', 'luk', 'sebut', 'lidi', 'dalam', 'alir', 'untung', 'hacker', 'rekening', 'kembang', 'tarik', 'pelan', 'pelan', 'tppunua', 'kembang', 'jahat', 'tampung', 'rekening', 'situ', 'alir', 'rekening', 'rekening', 'tahu', 'alir', 'pungkas', 'polisi', 'tangkap', 'hacker', 'bobol', 'kartu', 'kredit', 'milik', 'warga', 'negara', 'asing', 'wna', 'amerika', 'eropa', 'bulan', 'sindikat', 'kantong', 'untung', 'us', 'tara', 'rp', 'juta', 'tahun', 'capai', 'rp', 'miliar', 'tangkap', 'toko', 'balongsari', 'tama', 'tandes', 'surabaya', 'polisi', 'sebut', 'laku', 'aksi', 'tangkap', 'polisi', 'aman', 'barang', 'bukti', 'komputer', 'handphone', 'puluh', 'rekening', 'bank']",carding
28,"['surabaya', 'polisi', 'tetap', 'hacker', 'bobol', 'kartu', 'kredit', 'milik', 'wna', 'sangka', 'mayoritas', 'korban', 'asal', 'amerika', 'eropa', 'kapolda', 'jatim', 'irjen', 'luk', 'hermawan', 'tangkap', 'hasil', 'kembang', 'malang', 'hasil', 'kembang', 'malang', 'malang', 'jatim', 'tepat', 'tandes', 'balongsari', 'giat', 'laku', 'giat', 'spamming', 'giat', 'develop', 'advertising', 'luk', 'rilis', 'mapolda', 'jatim', 'jalan', 'ahmad', 'yani', 'surabaya', 'rabu', 'tugas', 'tanggung', 'kartu', 'kredit', 'orang', 'transaksi', 'imbuh', 'luk', 'korban', 'eropa', 'wakil', 'tugas', 'negara', 'langsung', 'hubung', 'luk', 'sebut', 'korban', 'bobol', 'kartu', 'kredit', 'wilayah', 'eropa', 'amerika', 'kemarin', 'korban', 'eropa', 'ungkap', 'kembang', 'terang', 'luk', 'negara', 'langsung', 'hubung', 'dirkrimsus', 'ungkap', 'koordinasi', 'korban', 'negeri', 'sambung', 'luk', 'sangka', 'jerat', 'uu', 'ite', 'korban', 'kena', 'pasal', 'korban', 'korban', 'wilayah', 'dunia', 'jahat', 'batas', 'borderless', 'kena', 'uu', 'ite', 'pasal', 'pasal', 'terap', 'pasal', 'pasal', 'pasal', 'pasal', 'kembang', 'papar', 'luk', 'tangkap', 'polisi', 'aman', 'barang', 'bukti', 'komputer', 'handphone', 'puluh', 'rekening', 'bank', 'polisi', 'tangkap', 'hacker', 'bobol', 'kartu', 'kredit', 'milik', 'wna', 'amerika', 'eropa', 'laku', 'kantong', 'untung', 'dolar', 'as', 'rp', 'juta', 'tangkap', 'toko', 'balongsari', 'tama', 'tandes', 'surabaya', 'polisi', 'sebut', 'laku', 'aksi']",carding
29,"['denpasar', 'warga', 'negara', 'wn', 'rumania', 'bobol', 'rekening', 'skimming', 'turis', 'bal', 'adil', 'empat', 'dakwa', 'bobol', 'rekening', 'negeri', 'indonesia', 'dakwa', 'alisa', 'sardaru', 'sorin', 'velcu', 'alin', 'serdaru', 'sorinel', 'miclescu', 'orang', 'selasa', 'maret', 'rabu', 'maret', 'tempat', 'kamar', 'hotel', 'ozz', 'kuta', 'bal', 'jl', 'kubu', 'anyar', 'gg', 'biduri', 'kuta', 'kabupaten', 'badung', 'mesin', 'atm', 'bni', 'banjar', 'temacun', 'jl', 'raya', 'kuta', 'mesin', 'atm', 'bni', 'kcp', 'legi', 'mesin', 'atm', 'bank', 'bni', 'hotel', 'inna', 'kuta', 'sengaja', 'hak', 'lawan', 'hukum', 'akses', 'komputer', 'sistem', 'alat', 'elektronik', 'apa', 'tuju', 'oleh', 'informasi', 'elektronik', 'dokumen', 'elektronik', 'jaksa', 'i', 'gde', 'raka', 'arimbawa', 'baca', 'dakwa', 'pn', 'denpasar', 'jl', 'pb', 'sudirman', 'denpasar', 'bal', 'kamis', 'empat', 'warga', 'rumania', 'intai', 'polisi', 'terima', 'informasi', 'polisi', 'rumania', 'kait', 'ada', 'warga', 'residivis', 'jahat', 'siber', 'ilegal', 'akses', 'bal', 'hasil', 'lidi', 'wn', 'rumania', 'transaksi', 'mesin', 'atm', 'bank', 'bni', 'kawasan', 'kuta', 'legi', 'dasar', 'data', 'polisi', 'subdit', 'v', 'siber', 'ditreskrimsus', 'polda', 'bal', 'lidi', 'putar', 'daerah', 'kuta', 'orang', 'asing', 'duga', 'transaksi', 'inap', 'hotel', 'ozz', 'kuta', 'bal', 'alamat', 'jl', 'kubu', 'anyar', 'gg', 'biduri', 'kuta', 'badung', 'rabu', 'wita', 'tugas', 'polisi', 'subdit', 'v', 'siber', 'ditreskrimsus', 'polda', 'bal', 'tangkap', 'dakwa', 'asing', 'berkewarganegaraan', 'rumania', 'hotel', 'ozz', 'geledah', 'kamar', 'orang', 'asing', 'temu', 'barang', 'bukti', 'urai', 'jaksa', 'jaksa', 'sebut', 'kamar', 'dakwa', 'alin', 'serdaru', 'temu', 'tas', 'merek', 'adidas', 'isi', 'dompet', 'merek', 'tommy', 'hilfiger', 'isi', 'sim', 'rumania', 'kartu', 'identitas', 'visa', 'kartu', 'amazing', 'iphone', 'kemeja', 'warna', 'hijau', 'merek', 'h', 'm', 'helm', 'warna', 'hitam', 'logo', 'harley', 'davidson', 'kamar', 'alisa', 'serdaru', 'sorin', 'velcu', 'temu', 'pasport', 'rumania', 'ponsel', 'samsung', 's', 'simcard', 'telkomsel', 'kartu', 'amazone', 'lembar', 'uang', 'pecah', 'rp', 'ribu', 'dompet', 'coklat', 'merek', 'radha', 'krishna', 'isi', 'pecah', 'rp', 'ribu', 'lembar', 'rp', 'ribu', 'lembar', 'uang', 'rp', 'ribu', 'lembar', 'usd', 'dompet', 'hitam', 'merek', 'chanel', 'isi', 'lembar', 'uang', 'pecah', 'rumania', 'pasang', 'anting', 'emas', 'kartu', 'raiffesien', 'sim', 'an', 'sardaru', 'alisa', 'kartu', 'selgros', 'isi', 'data', 'magnetic', 'stripe', 'kartu', 'ms', 'properti', 'kartu', 'dr', 'simona', 'g', 'kartu', 'salon', 'rasi', 'kartu', 'nama', 'toko', 'baju', 'atas', 'warna', 'abu', 'abu', 'coklat', 'motif', 'bunga', 'kamar', 'sorin', 'velcu', 'temu', 'pasport', 'rumania', 'laptop', 'hp', 'ck', 'tu', 'serta', 'charger', 'magnetic', 'card', 'reader', 'merek', 'msr', 'x', 'hitam', 'magnetic', 'card', 'reader', 'merek', 'tysso', 'mse', 'warna', 'putih', 'dompet', 'oakley', 'warna', 'hitam', 'isi', 'lembar', 'uang', 'rp', 'ribu', 'lembar', 'uang', 'rp', 'ribu', 'iphone', 'warna', 'hitam', 'flashdisc', 'sandisc', 'tas', 'merek', 'hurley', 'warna', 'hitam', 'isi', 'kartu', 'amazone', 'kartu', 'putih', 'isi', 'data', 'magnetic', 'stripe', 'kartu', 'tulis', 'tysso', 'isi', 'data', 'magnetic', 'stripe', 'topi', 'warna', 'putih', 'hitam', 'motif', 'daun', 'kamar', 'sorinel', 'miclescu', 'temu', 'kaos', 'warna', 'putih', 'merek', 'sergio', 'tachini', 'dompet', 'warna', 'hitam', 'merek', 'gucci', 'isi', 'sim', 'lembar', 'pecah', 'rp', 'ribu', 'lembar', 'uang', 'rp', 'ribu', 'iphone', 'x', 'warna', 'putih', 'periksa', 'flashdisc', 'gb', 'temu', 'data', 'rekening', 'aneka', 'bank', 'negara', 'prancis', 'italia', 'inggris', 'amerika', 'serikat', 'denmark', 'kanada', 'irlandia', 'belanda', 'jerman', 'kartu', 'isi', 'data', 'rekening', 'bank', 'hasil', 'proses', 'skimming', 'kartu', 'transaksi', 'mesin', 'atm', 'bank', 'bni', 'jl', 'raya', 'kuta', 'jl', 'raya', 'legi', 'terang', 'jaksa', 'jaksa', 'sebut', 'sorinel', 'miclescu', 'alin', 'sarderu', 'tugas', 'ambil', 'uang', 'atm', 'bni', 'wilayah', 'kuta', 'alisa', 'sardaru', 'sorin', 'vercu', 'tugas', 'data', 'elektronik', 'nasabah', 'bank', 'kop', 'pita', 'magnetik', 'kartu', 'kartu', 'atm', 'kartu', 'amazone', 'amazing', 'isi', 'kopi', 'data', 'kartu', 'debit', 'kredit', 'milik', 'orang', 'tari', 'mesin', 'atm', 'akibat', 'buat', 'dakwa', 'akibat', 'rugi', 'bank', 'data', 'data', 'nasabah', 'bank', 'transaksi', 'atm', 'mesti', 'rahasia', 'orang', 'data', 'kopi', 'transaksi', 'dakwa', 'arimbawa', 'sidang', 'pimpin', 'ketua', 'majelis', 'hakim', 'i', 'made', 'pasek', 'hakim', 'anggota', 'ida', 'ayu', 'nyoman', 'adnya', 'dewi', 'i', 'gusti', 'ngurah', 'partha', 'bhargawa', 'sidang', 'lanjut', 'periksa', 'saksi', 'polisi', 'andi', 'prasetyo', 'putu', 'ngurah', 'doni', 'setiawan', 'made', 'doni', 'pradiksa', 'terang', 'saksi', 'empat', 'wn', 'rumania', 'intai', 'lapor', 'interpol', 'kait', 'skimming', 'hasil', 'telusur', 'rekening', 'rekening', 'bobol', 'asal', 'negeri', 'korban', 'indonesia', 'ambil', 'dana', 'kartu', 'kartu', 'dana', 'mohon', 'izin', 'pasal', 'curi', 'sulit', 'cari', 'milik', 'rekening', 'korban', 'asal', 'mancanegara', 'jahat', 'internasional', 'saksi', 'andi', 'prasetyo', 'wni', 'korban', 'sambung', 'buat', 'empat', 'dakwa', 'jerat', 'pasal', 'ayat', 'jo', 'pasal', 'ayat', 'uu', 'no', 'informasi', 'transaksi', 'elektronik', 'jo', 'pasal', 'ayat', 'kuhp', 'subsidair', 'pasal', 'ayat', 'pasal', 'ayat', 'uu', 'no', 'informasi', 'transaksi', 'elektronik', 'jo', 'pasal', 'ayat', 'kuhp']",carding
30,"['jakarta', 'tim', 'subdit', 'jatanras', 'ditreskrimum', 'polda', 'metro', 'jaya', 'tangkap', 'orang', 'pria', 'keluarga', 'palembang', 'tangkap', 'bobol', 'kartu', 'kredit', 'kasubdit', 'jatanras', 'ditreskrimum', 'polda', 'metro', 'jaya', 'akbp', 'jerry', 'r', 'siagian', 'laku', 'tangkap', 'sabtu', 'agustus', 'total', 'laku', 'tangkap', 'kait', 'jaring', 'tangkap', 'enam', 'orang', 'hubung', 'keluarga', 'jerry', 'detikcom', 'kamis', 'jerry', 'terima', 'lapor', 'kait', 'bobol', 'kartu', 'kredit', 'rugi', 'capai', 'miliar', 'rupiah', 'sambung', 'enam', 'tangkap', 'lokasi', 'beda', 'tangkap', 'karaoke', 'orang', 'tangkap', 'diva', 'karaoke', 'btc', 'mal', 'kota', 'palembang', 'imbuh', 'jerry', 'tiga', 'laku', 'fitransyah', 'enos', 'alfandi', 'eldin', 'agustriansyah', 'fitriansyah', 'ayah', 'enos', 'anak', 'eldin', 'keponakan', 'keluarga', 'main', 'bapak', 'tangkap', 'enos', 'eldin', 'tugas', 'beli', 'database', 'rekening', 'hubung', 'korban', 'fitriansyah', 'tugas', 'tampung', 'hasil', 'jahat', 'belanja', 'hasil', 'jahat', 'keluarga', 'laku', 'tangkap', 'bara', 'riyan', 'setiawan', 'farncisko', 'yunpaiser', 'bara', 'tugas', 'hubung', 'korban', 'francisko', 'tugas', 'sortir', 'database', 'perban', 'yunpaiser', 'tugas', 'tampung', 'hasil', 'jahat', 'pulsa', 'handphone', 'kanit', 'ii', 'subdit', 'jatanras', 'kompol', 'ari', 'cahya', 'nugraha', 'modus', 'operandi', 'jaring', 'hubung', 'nasabah', 'bank', 'korban', 'data', 'korban', 'oleh', 'sangka', 'database', 'perban', 'beli', 'database', 'perban', 'nasabah', 'korban', 'ari', 'database', 'sangka', 'hubung', 'korban', 'aku', 'karyawan', 'kode', 'transaksi', 'kode', 'otp', 'nasabah', 'kode', 'transaksi', 'kode', 'otp', 'laku', 'transaksi']",carding
31,"['jakarta', 'subdit', 'jatanras', 'polda', 'metro', 'jaya', 'tangkap', 'laku', 'gabung', 'sindikat', 'bobol', 'kartu', 'kredit', 'bank', 'total', 'rugi', 'akibat', 'bobol', 'capai', 'ratus', 'juta', 'rupiah', 'dasar', 'hasil', 'interogasi', 'laku', 'informasi', 'orang', 'korban', 'total', 'rugi', 'capai', 'ratus', 'juta', 'rupiah', 'kabid', 'humas', 'polda', 'metro', 'jaya', 'kombes', 'argo', 'yuwono', 'terang', 'senin', 'empat', 'laku', 'tangkap', 'inisial', 'nm', 'as', 'a', 'rp', 'tangkap', 'lokasi', 'beda', 'argo', 'ungkap', 'lapor', 'nasabah', 'keluh', 'bobol', 'kartu', 'kredit', 'bank', 'januari', 'polisi', 'lidi', 'hasil', 'tangkap', 'sangka', 'nm', 'as', 'selasa', 'nm', 'tangkap', 'lurah', 'selapan', 'ulu', 'oki', 'sumatera', 'selatan', 'as', 'tangkap', 'kawasan', 'bukit', 'palembang', 'terang', 'argo', 'polisi', 'kembang', 'bobol', 'tangkap', 'orang', 'sangka', 'a', 'rp', 'tangkap', 'kawasan', 'oki', 'palembang', 'sumatera', 'selatan', 'modus', 'laku', 'bobol', 'kartu', 'kredit', 'beli', 'database', 'website', 'database', 'marketing', 'sortir', 'database', 'cari', 'nomor', 'handphone', 'hubung', 'tsk', 'nm', 'beli', 'database', 'kartu', 'kredit', 'website', 'database', 'argo', 'laku', 'hubung', 'bank', 'ubah', 'nomor', 'handphone', 'email', 'korban', 'kartu', 'kredit', 'kirim', 'alamat', 'siap', 'bank', 'kirim', 'kartu', 'kredit', 'milik', 'korban', 'salah', 'satu', 'rumah', 'sangka', 'ta', 'argo', 'kartu', 'kredit', 'laku', 'guna', 'transaksi', 'online', 'lancar', 'aksi', 'laku', 'nomor', 'handphone', 'polisi', 'kembang', 'bobol', 'kartu', 'kredit', 'polisi', 'tutup', 'website', 'jual', 'database', 'laku', 'henti', 'situ', 'polisi', 'buru', 'jual', 'database', 'kartu', 'kredit', 'laku', 'rekening', 'tampung', 'uang', 'hasil', 'kejahata', 'n', 'laku', 'blokir', 'polisi', 'sita', 'barang', 'bukti', 'pucuk', 'senjata', 'api', 'amunisi', 'kaliber', 'unit', 'ponsel', 'kartu', 'kredit', 'buku', 'tabung', 'atm', 'uang', 'rp', 'juta', 'hasil', 'jahat', 'buat', 'empat', 'laku', 'jerat', 'pasal', 'kuhp', 'curi', 'tipu']",carding
32,"['jakarta', 'mustafa', 'kamal', 'tangkap', 'polisi', 'caci', 'maki', 'presiden', 'joko', 'widodo', 'jokowi', 'pria', 'pulau', 'riau', 'kepri', 'jejak', 'kelam', 'kait', 'hina', 'aksi', 'mustafa', 'kamal', 'caci', 'maki', 'presiden', 'jokowi', 'lancar', 'via', 'akun', 'media', 'sosial', 'twitter', 'kabid', 'humas', 'polda', 'kepri', 'kombes', 'harry', 'goldenhardt', 'kamal', 'tangkap', 'tim', 'subdit', 'siber', 'ditreskrimsus', 'polda', 'kepri', 'rabu', 'kronologi', 'jadi', 'laku', 'posting', 'an', 'konten', 'unggah', 'mei', 'akun', 'twitter', 'laku', 'mk', 'sebar', 'kabar', 'hoax', 'sara', 'goldenhardt', 'senin', 'hoax', 'sara', 'lontar', 'laku', 'akun', 'akun', 'maret', 'unggah', 'duga', 'kerap', 'sebar', 'berita', 'bohong', 'jokowi', 'goldenhardt', 'sebut', 'salah', 'lapor', 'mustafa', 'kamal', 'kait', 'kotor', 'jokowi', 'laku', 'kritik', 'kalimat', 'umpama', 'jokowi', 'salah', 'hewan', 'unggah', 'laku', 'bagi', 'sebar', 'berita', 'hoax', 'sara', 'presiden', 'republik', 'indonesia', 'joko', 'widodo', 'tim', 'opsnal', 'subdit', 'siber', 'ditreskrimsus', 'polda', 'kepri', 'lidi', 'mei', 'kemarin', 'wib', 'laku', 'aman', 'goldenhardt', 'barang', 'bukti', 'aman', 'unit', 'handphone', 'sim', 'card', 'akun', 'twitter', 'nama', 'tiger', 'andalas', 'milik', 'laku', 'kartu', 'identitas', 'laku', 'direktur', 'reskrimsus', 'kombes', 'teguh', 'widodo', 'polisi', 'periksa', 'laku', 'buat', 'laku', 'jerat', 'pasal', 'a', 'ayat', 'uu', 'no', 'informasi', 'transaksi', 'elektronik', 'ite', 'periksa', 'dalam', 'hina', 'jokowi', 'laku', 'hina', 'tokoh', 'unggah', 'laku', 'kotor', 'mustafa', 'kamal', 'ciduk', 'kamal', 'tangkap', 'polres', 'tanjung', 'pinang', 'agustus', 'kamal', 'hina', 'wali', 'kota', 'politikus', 'nasdem', 'menko', 'maritim', 'investasi', 'luhut', 'binsar', 'pandjaitan', 'kombes', 'harry', 'goldenhardt', 'benar', 'kamal', 'tangkap', 'iya', 'tangkap', 'harry', 'konfirmasi', 'sebut', 'laku', 'periksa', 'subdit', 'v', 'siber', 'ditreskrimsus', 'polda', 'kepri', 'polisi', 'dalam', 'motif', 'kamal', 'cuit', 'hina', 'jokowi', 'sangkut', 'proses', 'riksa']",hoax
33,"['dompu', 'polres', 'dompu', 'jemput', 'paksa', 'milik', 'akun', 'facebook', 'pk', 'duga', 'sebar', 'berita', 'bohong', 'hoax', 'oknum', 'polisi', 'briptu', 'f', 'duga', 'mesum', 'ruang', 'isolasi', 'rsud', 'dompu', 'henti', 'tindak', 'polisi', 'milik', 'akun', 'facebook', 'pk', 'penuh', 'panggil', 'polisi', 'klarifikasi', 'buat', 'nggak', 'anggota', 'rumah', 'pintu', 'gembok', 'kasat', 'reskrim', 'polres', 'dompu', 'iptu', 'ivan', 'roland', 'c', 'detikcom', 'rabu', 'ivan', 'kali', 'layang', 'panggil', 'pk', 'pk', 'penuh', 'panggil', 'polisi', 'terang', 'kali', 'undang', 'hadir', 'ivan', 'ivan', 'aku', 'upaya', 'milik', 'akun', 'facebook', 'pk', 'hadir', 'klarifikasi', 'kait', 'sebar', 'hoax', 'duga', 'mesum', 'rsud', 'dompu', 'jerat', 'enam', 'orang', 'sangka', 'upaya', 'hadir', 'terang', 'jemput', 'paksa', 'proses', 'lidi', 'berita', 'edar', 'kabar', 'media', 'sosial', 'medsos', 'video', 'mesum', 'oknum', 'polisi', 'inisial', 'briptu', 'f', 'pasien', 'covid', 'ruang', 'isolasi', 'rsud', 'dompu', 'henti', 'polisi', 'kabar', 'berita', 'hoax', 'sidik', 'upaya', 'lengkap', 'p', 'kembali', 'jaksa', 'iptu', 'ivan', 'roland', 'c', 'selasa', 'milik', 'akun', 'facebook', 'pk', 'bawa', 'bawa', 'nama', 'kapolres', 'dompu', 'posting', 'an', 'hoax', 'milik', 'akun', 'sebut', 'enam', 'orang', 'sangka', 'bebas', 'liar', 'berkas', 'lengkap', 'kejar', 'berkas', 'perkara', 'p', 'polisi', 'tetap', 'enam', 'sangka', 'briptu', 'f', 'n', 'jerat', 'uu', 'karantina', 'sehat', 'buat', 'mesum', 'ruang', 'isolasi', 'pasien', 'covid', 'rsud', 'dompu', 'sangka', 'jerat', 'uu', 'informasi', 'transaksi', 'elektronik', 'ite', 'sebar', 'video', 'mesum', 'f', 'n', 'rekam', 'cctv', 'polisi', 'menep', 'kabar', 'setop', 'sangka', 'biar', 'liar', 'bebas', 'sangka', 'yakin', 'lari', 'kooperatif', 'wajib', 'lapor', 'kali', 'minggu']",hoax
